date,open,close,high,low,volume,middle_band,std,upper_band,lower_band,signal,position,prev_close,limit_up,limit_down,portfolio,cash,trade_executed,returns,max_drawdown
2023-02-13,1639.36,1681.34,1697.78,1639.36,3814670.0,1674.1290000000001,34.36852597791667,1742.8660519558334,1605.3919480441668,0,0.0,1639.36,1803.296,1475.424,100000.0,100000.0,0,0.0,0.0
2023-02-14,1681.44,1669.97,1682.29,1662.01,1956576.0,1673.6465,34.35511610946371,1742.3567322189274,1604.9362677810727,0,0.0,1681.34,1849.4740000000002,1513.206,100000.0,100000.0,0,0.0,0.0
2023-02-15,1669.96,1667.44,1680.39,1662.74,1817691.0,1673.4675,34.378839402810065,1742.22517880562,1604.7098211943799,0,0.0,1669.97,1836.967,1502.973,100000.0,100000.0,0,0.0,0.0
2023-02-16,1667.75,1686.3,1709.1,1655.67,3324595.0,1674.7274999999997,34.36350066031655,1743.4545013206327,1606.0004986793667,0,0.0,1667.44,1834.1840000000002,1500.6960000000001,100000.0,100000.0,0,0.0,0.0
2023-02-17,1675.74,1649.13,1696.42,1648.47,2644283.0,1671.729,33.81847562626389,1739.3659512525278,1604.0920487474723,0,0.0,1686.3,1854.93,1517.67,100000.0,100000.0,0,0.0,0.0
2023-02-20,1649.33,1698.24,1701.68,1645.88,2966869.0,1670.0130000000001,31.349998757659574,1732.7129975153193,1607.313002484681,0,0.0,1649.13,1814.0430000000003,1484.217,100000.0,100000.0,0,0.0,0.0
2023-02-21,1697.33,1690.99,1697.33,1676.5,1875052.0,1668.1564999999998,28.7166788643811,1725.5898577287621,1610.7231422712375,0,0.0,1698.24,1868.064,1528.416,100000.0,100000.0,0,0.0,0.0
2023-02-22,1680.13,1662.91,1688.18,1659.11,2186916.0,1665.575,26.567807092121836,1718.7106141842437,1612.4393858157564,0,0.0,1690.99,1860.0890000000002,1521.891,100000.0,100000.0,0,0.0,0.0
2023-02-23,1666.53,1646.61,1674.51,1635.06,2188097.0,1662.7579999999998,25.355566107495292,1713.4691322149904,1612.0468677850092,0,0.0,1662.91,1829.2010000000002,1496.6190000000001,100000.0,100000.0,0,0.0,0.0
2023-02-24,1639.46,1619.44,1639.54,1614.17,2463461.0,1659.497,26.556056916405133,1712.6091138328104,1606.3848861671897,0,0.0,1646.61,1811.271,1481.9489999999998,100000.0,100000.0,0,0.0,0.0
2023-02-27,1610.83,1639.73,1643.89,1607.68,2206489.0,1655.9830000000002,24.0519899822289,1704.086979964458,1607.8790200355425,0,0.0,1619.44,1781.3840000000002,1457.496,100000.0,100000.0,0,0.0,0.0
2023-02-28,1647.51,1642.75,1650.24,1615.18,2395181.0,1654.5330000000001,23.92524566227011,1702.3834913245403,1606.68250867546,0,0.0,1639.73,1803.7030000000002,1475.757,100000.0,100000.0,0,0.0,0.0
2023-03-01,1642.08,1665.2,1673.78,1633.23,2445810.0,1654.241,23.748162011981954,1701.737324023964,1606.744675976036,0,0.0,1642.75,1807.025,1478.4750000000001,100000.0,100000.0,0,0.0,0.0
2023-03-02,1656.57,1655.67,1665.62,1649.42,1314419.0,1653.8740000000003,23.662074563139072,1701.1981491262784,1606.549850873722,0,0.0,1665.2,1831.7200000000003,1498.68,100000.0,100000.0,0,0.0,0.0
2023-03-03,1666.33,1646.65,1667.99,1632.55,1619806.0,1653.8760000000002,23.66142995189418,1701.1988599037886,1606.5531400962118,0,0.0,1655.67,1821.2370000000003,1490.103,100000.0,100000.0,0,0.0,0.0
2023-03-06,1646.77,1636.77,1647.06,1627.38,2064586.0,1654.4254999999998,23.095446230348564,1700.616392460697,1608.2346075393027,0,0.0,1646.65,1811.3150000000003,1481.9850000000001,100000.0,100000.0,0,0.0,0.0
2023-03-07,1635.72,1619.71,1645.34,1619.44,2278539.0,1654.0315000000003,23.638183044209484,1701.3078660884194,1606.7551339115812,0,0.0,1636.77,1800.4470000000001,1473.093,100000.0,100000.0,0,0.0,0.0
2023-03-08,1612.21,1603.51,1617.57,1595.09,2276370.0,1653.4165,24.815619715052023,1703.047739430104,1603.785260569896,0,0.0,1619.71,1781.6810000000003,1457.739,100000.0,100000.0,0,0.0,0.0
2023-03-09,1601.32,1603.15,1616.72,1575.96,2761150.0,1651.2435,27.228505433788808,1705.7005108675776,1596.7864891324225,1,62.0,1603.51,1763.861,1443.159,99960.238898141,564.9388981410011,1,-0.0003976110185899273,0.00039761101858995973
2023-03-10,1586.44,1585.02,1613.1,1585.02,2116082.0,1648.5265,30.935528250829417,1710.3975565016588,1586.6554434983411,0,62.0,1603.15,1763.4650000000001,1442.835,98836.178898141,564.9388981410011,0,-0.011245071164199705,0.011638211018589936
2023-03-13,1585.93,1595.89,1607.66,1584.11,2056043.0,1644.2540000000001,32.04595506127787,1708.3459101225558,1580.1620898774445,1,62.0,1585.02,1743.5220000000002,1426.518,99510.11889814101,564.9388981410011,0,0.00681875814619004,0.004898811018589913
2023-03-14,1597.5,1599.51,1612.08,1574.6,2370492.0,1640.7310000000002,32.93087159809913,1706.5927431961984,1574.869256803802,0,62.0,1595.89,1755.4790000000003,1436.3010000000002,99734.558898141,564.9388981410011,0,0.002255449018503608,0.0026544110185900355
2023-03-15,1610.72,1585.85,1616.61,1585.13,1921253.0,1636.6515,34.46593348969028,1705.5833669793806,1567.7196330206193,0,62.0,1599.51,1759.4610000000002,1439.559,98887.638898141,564.9388981410011,0,-0.00849174056973534,0.011123611018590019
2023-03-16,1575.96,1586.82,1603.13,1575.07,1764624.0,1631.6775,34.10008656803283,1699.8776731360656,1563.4773268639344,0,62.0,1585.85,1744.435,1427.2649999999999,98947.778898141,564.9388981410011,0,0.0006081649907927478,0.010522211018590024
2023-03-17,1603.13,1577.77,1608.47,1572.34,2702291.0,1628.1095,35.865478560426126,1699.8404571208523,1556.3785428791477,0,62.0,1586.82,1745.5020000000002,1428.138,98386.678898141,564.9388981410011,0,-0.005670667964943421,0.016133211018589937
2023-03-20,1585.93,1566.54,1589.55,1565.09,2049093.0,1621.5245,34.37072675448607,1690.2659535089722,1552.7830464910278,0,62.0,1577.77,1735.547,1419.993,97690.418898141,564.9388981410011,0,-0.007076771040527174,0.02309581101859003
2023-03-21,1571.43,1607.66,1617.49,1561.44,3114182.0,1617.358,30.318627694259572,1677.9952553885191,1556.7207446114808,0,62.0,1566.54,1723.1940000000002,1409.886,100239.858898141,564.9388981410011,0,0.02609713448622042,0.0
2023-03-22,1612.19,1606.17,1623.97,1599.1,1533026.0,1614.521,28.4275438893147,1671.3760877786294,1557.6659122213705,0,62.0,1607.66,1768.4260000000002,1446.894,100147.47889814101,564.9388981410011,0,-0.0009215894856142715,0.0009215894856143233
2023-03-23,1599.51,1607.54,1622.25,1598.61,1735566.0,1612.5674999999999,27.43133722300232,1667.4301744460045,1557.7048255539953,0,62.0,1606.17,1766.7870000000003,1445.553,100232.418898141,564.9388981410011,0,0.0008481491589655832,7.42219719958156e-05
2023-03-24,1602.3,1610.94,1615.45,1599.51,1276996.0,1612.1425000000002,27.38506313475842,1666.912626269517,1557.3723737304833,0,62.0,1607.54,1768.294,1446.786,100443.218898141,564.9388981410011,0,0.0021031119703318613,0.0
2023-03-27,1610.92,1601.13,1610.92,1590.45,1529555.0,1610.2125,26.689835414885067,1663.59217082977,1556.83282917023,0,62.0,1610.94,1772.034,1449.846,99834.99889814101,564.9388981410011,0,-0.0060553614935098254,0.0060553614935098775
2023-03-28,1603.13,1613.82,1621.25,1598.62,1726135.0,1608.766,25.595103232330477,1659.9562064646611,1557.575793535339,0,62.0,1601.13,1761.2430000000002,1441.017,100621.778898141,564.9388981410011,0,0.007880803412465776,0.0
2023-03-29,1629.4,1621.25,1630.31,1616.78,1539299.0,1606.5684999999999,22.14967108583099,1650.8678421716618,1562.269157828338,0,62.0,1613.82,1775.202,1452.4379999999999,101082.438898141,564.9388981410011,0,0.004578134128063072,0.0
2023-03-30,1623.97,1630.31,1634.83,1611.29,1925701.0,1605.3004999999998,19.79114062163256,1644.8827812432648,1565.7182187567348,0,62.0,1621.25,1783.3750000000002,1459.125,101644.158898141,564.9388981410011,0,0.005557048347102578,0.0
2023-03-31,1652.95,1648.42,1673.78,1647.51,2744633.0,1605.389,19.98874575460092,1645.3664915092018,1565.411508490798,0,62.0,1630.31,1793.3410000000001,1467.279,102766.97889814101,564.9388981410011,0,0.011046576725822543,0.0
2023-04-03,1652.95,1632.18,1655.46,1630.38,2141743.0,1605.1595,19.63266115297007,1644.42482230594,1565.8941776940599,-1,0.0,1648.42,1813.2620000000002,1483.5780000000002,92519.18034734101,92519.18034734101,-1,-0.09971878769499742,0.09971878769499737
2023-04-04,1641.17,1643.52,1644.05,1618.53,2006626.0,1606.35,21.219220929197103,1648.7884418583942,1563.9115581416056,0,0.0,1632.18,1795.3980000000001,1468.962,92519.18034734101,92519.18034734101,0,0.0,0.09971878769499737
2023-04-06,1634.83,1627.55,1644.71,1619.64,1487422.0,1607.5520000000001,21.724749068866913,1651.001498137734,1564.1025018622663,0,0.0,1643.52,1807.872,1479.1680000000001,92519.18034734101,92519.18034734101,0,0.0,0.09971878769499737
2023-04-07,1625.78,1622.15,1635.75,1619.75,1352468.0,1608.502,21.936515723907334,1652.3750314478145,1564.6289685521854,0,0.0,1627.55,1790.305,1464.795,92519.18034734101,92519.18034734101,0,0.0,0.09971878769499737
2023-04-10,1622.05,1604.67,1622.05,1579.59,2941822.0,1609.4845,21.2590259406996,1652.0025518813993,1566.9664481186007,0,0.0,1622.15,1784.3650000000002,1459.9350000000002,92519.18034734101,92519.18034734101,0,0.0,0.09971878769499737
2023-04-11,1623.97,1580.94,1623.97,1579.59,2920919.0,1608.737,22.011695957997844,1652.7603919159958,1564.7136080840044,0,0.0,1604.67,1765.1370000000002,1444.2030000000002,92519.18034734101,92519.18034734101,0,0.0,0.09971878769499737
2023-04-12,1582.54,1534.39,1585.02,1533.23,5110492.0,1605.481,27.564363511415294,1660.6097270228306,1550.3522729771694,0,0.0,1580.94,1739.034,1422.846,92519.18034734101,92519.18034734101,0,0.0,0.09971878769499737
2023-04-13,1530.68,1560.57,1561.1,1525.25,2954268.0,1604.217,29.05145745053024,1662.3199149010607,1546.1140850989395,1,59.0,1534.39,1687.8290000000002,1380.951,92482.34813313211,408.71813313211896,1,-0.00039810355075153847,0.10007719284229093
2023-04-14,1563.28,1551.89,1569.62,1544.08,2123162.0,1602.4705,31.12809738974149,1664.7266947794828,1540.214305220517,0,59.0,1560.57,1716.6270000000002,1404.513,91970.22813313213,408.71813313211896,0,-0.005537489156987707,0.10506050562905267
2023-04-17,1575.96,1587.74,1587.74,1565.09,3046723.0,1602.969,30.789705542086452,1664.548411084173,1541.389588915827,0,59.0,1551.89,1707.0790000000002,1396.701,94085.37813313212,408.71813313211896,0,0.022998203254842364,0.08447850523672377
2023-04-18,1587.74,1592.27,1602.23,1581.41,1831389.0,1604.2555,29.70593445495485,1663.6673689099098,1544.8436310900902,0,59.0,1587.74,1746.5140000000001,1428.9660000000001,94352.64813313211,408.71813313211896,0,0.002840717710905105,0.08187776711183545
2023-04-19,1595.89,1593.17,1599.06,1585.02,1460056.0,1603.531,29.795096717765837,1663.1211934355317,1543.9408065644682,0,59.0,1592.27,1751.497,1433.0430000000001,94405.74813313212,408.71813313211896,0,0.0005627822965295071,0.08136106417311584
2023-04-20,1594.18,1577.67,1598.61,1566.0,1988537.0,1602.1060000000002,30.33880828940088,1662.783616578802,1541.4283834211985,0,59.0,1593.17,1752.4870000000003,1433.853,93491.24813313212,408.71813313211896,0,-0.009686910152021277,0.09025983700661928
2023-04-21,1581.4,1562.8,1583.28,1559.01,1851787.0,1599.8690000000001,31.54259641216966,1662.9541928243395,1536.7838071756607,0,59.0,1577.67,1735.4370000000001,1419.903,92613.91813313212,408.71813313211896,0,-0.009384086933470814,0.09879691778301908
2023-04-24,1558.75,1544.26,1559.66,1540.64,2023091.0,1596.5349999999999,33.75706951299574,1664.0491390259913,1529.0208609740084,0,59.0,1562.8,1719.0800000000002,1406.52,91520.05813313212,408.71813313211896,0,-0.011810967747067802,0.10944099832064191
2023-04-25,1545.17,1567.25,1572.32,1541.54,2058251.0,1594.841,34.35906344842061,1663.559126896841,1526.1228731031588,0,59.0,1544.26,1698.6860000000001,1389.834,92876.46813313212,408.71813313211896,0,0.014820904047360361,0.09624210880823902
2023-04-26,1579.59,1579.5,1594.98,1557.85,2789160.0,1593.125,34.21803948673492,1661.5610789734699,1524.6889210265301,0,59.0,1567.25,1723.9750000000001,1410.525,93599.21813313212,408.71813313211896,0,0.007781841994292771,0.08920920769788951
2023-04-27,1583.21,1592.19,1603.13,1566.91,2560504.0,1591.672,33.57179637104494,1658.8155927420898,1524.5284072579102,0,59.0,1579.5,1737.45,1421.55,94347.92813313213,408.71813313211896,0,0.007999105280292795,0.08192369626194372
2023-04-28,1596.8,1594.55,1614.7,1588.62,2622464.0,1589.884,32.33516391272998,1654.55432782546,1525.21367217454,0,59.0,1592.19,1751.409,1432.971,94487.16813313212,408.71813313211896,0,0.0014758140719688395,0.08056878633374587
2023-05-04,1602.23,1584.93,1610.08,1572.34,2746642.0,1586.7095000000002,29.25587974641672,1645.2212594928335,1528.1977405071668,0,59.0,1594.55,1754.005,1435.095,93919.58813313213,408.71813313211896,0,-0.006006953232001511,0.08609176663428143
2023-05-05,1599.51,1585.02,1599.51,1572.69,2071421.0,1584.3515000000002,27.228379404583574,1638.8082588091675,1529.894741190833,0,59.0,1584.93,1743.4230000000002,1426.4370000000001,93924.89813313211,408.71813313211896,0,5.653772663971601e-05,0.08604009634040964
2023-05-08,1601.61,1558.32,1602.23,1555.28,3317126.0,1580.0915,23.95179792723949,1627.995095854479,1532.187904145521,0,59.0,1585.02,1743.5220000000002,1426.518,92349.59813313211,408.71813313211896,0,-0.016771910657460865,0.10136895018908981
2023-05-09,1553.32,1559.66,1575.94,1546.14,2937796.0,1576.697,21.563575794672197,1619.8241515893442,1533.5698484106556,0,59.0,1558.32,1714.152,1402.488,92428.65813313212,408.71813313211896,0,0.0008560946836611016,0.10059963692477392
2023-05-10,1553.49,1562.38,1572.34,1553.32,2077260.0,1573.7085000000002,18.91135394829866,1611.5312078965976,1535.8857921034028,0,59.0,1559.66,1715.6260000000002,1403.6940000000002,92589.13813313213,408.71813313211896,0,0.0017362580312358933,0.09903804582108805
2023-05-11,1567.81,1555.19,1571.43,1553.32,1524612.0,1571.2345,17.85475566163746,1606.944011323275,1535.5249886767251,0,59.0,1562.38,1718.6180000000002,1406.142,92164.92813313213,408.71813313211896,0,-0.004581638932528387,0.103165928187081
2023-05-12,1553.32,1545.53,1566.8,1544.27,1946045.0,1569.464,18.582511416012796,1606.6290228320256,1532.2989771679743,0,59.0,1555.19,1710.7090000000003,1399.671,91594.98813313212,408.71813313211896,0,-0.006183914115103772,0.10871187306267092
2023-05-15,1541.54,1554.5,1555.13,1531.76,2574018.0,1570.4695,17.067050580760807,1604.6036011615215,1536.3353988384783,0,59.0,1545.53,1700.083,1390.977,92124.21813313212,408.71813313211896,0,0.005777936225405345,0.10356206710676606
2023-05-16,1552.4,1542.71,1557.84,1537.02,2222377.0,1569.5765000000001,18.0511566257192,1605.6788132514384,1533.4741867485618,0,59.0,1554.5,1709.95,1399.05,91428.60813313212,408.71813313211896,0,-0.007550783215275136,0.11033087560399224
2023-05-17,1546.98,1540.64,1551.51,1538.84,1677691.0,1569.0140000000001,18.79140548229241,1606.5968109645848,1531.4311890354154,0,59.0,1542.71,1696.9810000000002,1388.439,91306.47813313213,408.71813313211896,0,-0.0013357963387362615,0.11151929236304711
2023-05-18,1544.25,1531.58,1544.62,1530.68,1921928.0,1566.206,20.002849112851504,1606.211698225703,1526.2003017742968,0,59.0,1540.64,1694.7040000000002,1386.576,90771.93813313212,408.71813313211896,0,-0.005854349120996694,0.11672076861282406
2023-05-19,1513.47,1539.28,1543.66,1499.47,2674116.0,1563.5565000000001,19.87784518529228,1603.3121903705846,1523.8008096294157,0,59.0,1531.58,1684.738,1378.422,91226.23813313212,408.71813313211896,0,0.005004850720865983,0.11230008791489006
2023-05-22,1530.69,1581.4,1586.83,1530.68,4128432.0,1562.968,19.114544365893465,1601.197088731787,1524.738911268213,0,59.0,1539.28,1693.208,1385.352,93711.31813313212,408.71813313211896,0,0.027240847050750583,0.08811839038281484
2023-05-23,1588.63,1561.97,1588.64,1561.97,1689421.0,1562.183,18.798758385649407,1599.7805167712988,1524.5854832287012,0,59.0,1581.4,1739.5400000000002,1423.2600000000002,92564.94813313211,408.71813313211896,0,-0.01223299408051659,0.09927343271539378
2023-05-24,1569.02,1549.61,1570.12,1548.89,1847927.0,1561.5235,19.006195464967444,1599.5358909299348,1523.5111090700652,0,59.0,1561.97,1718.1670000000001,1405.7730000000001,91835.70813313211,408.71813313211896,0,-0.007878144099980222,0.1063694864071424
2023-05-25,1545.16,1540.64,1548.79,1530.68,2246560.0,1561.3425,19.195546050003674,1599.7335921000074,1522.9514078999925,0,59.0,1549.61,1704.5710000000001,1394.649,91306.47813313213,408.71813313211896,0,-0.005762791083755436,0.11151929236304711
2023-05-26,1541.54,1531.18,1544.26,1517.1,1829110.0,1559.539,20.27538873661775,1600.0897774732355,1518.9882225267645,0,59.0,1540.64,1694.7040000000002,1386.576,90748.33813313213,408.71813313211896,0,-0.006112819280864046,0.11695041436336599
2023-05-29,1537.02,1529.77,1538.24,1519.81,1777141.0,1557.0525,20.742575811979044,1598.537651623958,1515.567348376042,0,59.0,1531.18,1684.2980000000002,1378.0620000000001,90665.14813313211,408.71813313211896,0,-0.0009167110022221259,0.1177599156340268
2023-05-30,1529.77,1511.01,1538.73,1502.2,2645340.0,1552.9935,21.436065103119162,1595.8656302062384,1510.1213697937617,0,59.0,1529.77,1682.747,1376.7930000000001,89558.30813313212,408.71813313211896,0,-0.012207998583697477,0.1285303013344477
2023-05-31,1504.42,1475.34,1508.69,1473.32,3695697.0,1547.033,25.46738370212902,1597.967767404258,1496.0982325957418,0,59.0,1511.01,1662.111,1359.909,87453.77813313212,408.71813313211896,0,-0.023498992375688088,0.14900896113903275
2023-06-01,1465.46,1481.69,1517.08,1465.46,2864525.0,1541.871,27.74296039680742,1597.356920793615,1486.3850792063852,0,59.0,1475.34,1622.874,1327.806,87828.42813313213,408.71813313211896,0,0.004283977296323016,0.14536333484917802
2023-06-02,1489.92,1513.11,1515.41,1481.87,2505802.0,1538.2755,26.487903589729772,1591.2513071794594,1485.2996928205405,1,59.0,1481.69,1629.8590000000002,1333.5210000000002,89682.20813313211,408.71813313211896,0,0.02110683339556063,0.12732466114410215
2023-06-05,1509.08,1508.03,1524.23,1506.22,1620050.0,1535.761,26.869201484616564,1589.4994029692332,1482.0225970307667,0,59.0,1513.11,1664.421,1361.799,89382.48813313212,408.71813313211896,0,-0.0033420229746691232,0.13024116217598572
2023-06-06,1512.56,1509.84,1525.24,1495.85,1991392.0,1533.27,26.846307400692847,1586.9626148013856,1479.5773851986144,0,59.0,1508.03,1658.833,1357.227,89489.27813313212,408.71813313211896,0,0.0011947530464908596,0.12920201515478313
2023-06-07,1515.27,1495.26,1520.53,1494.45,1788964.0,1529.914,27.208622356271054,1584.331244712542,1475.496755287458,0,59.0,1509.84,1660.824,1358.856,88629.05813313212,408.71813313211896,0,-0.009612548206280769,0.13757260276203995
2023-06-08,1499.73,1510.75,1517.09,1494.46,1470272.0,1527.692,26.84802307727232,1581.3880461545446,1473.9959538454555,0,59.0,1495.26,1644.786,1345.734,89542.96813313212,408.71813313211896,0,0.01031162938262531,0.1286795710723
2023-06-09,1514.36,1508.94,1519.78,1508.94,1758041.0,1525.8625,26.81516889550735,1579.4928377910146,1472.2321622089853,0,59.0,1510.75,1661.825,1359.675,89436.17813313213,408.71813313211896,0,-0.001192611795503784,0.1297187180935026
2023-06-12,1508.96,1536.11,1546.98,1504.88,2702944.0,1524.943,26.086907000293298,1577.1168140005866,1472.7691859994134,0,59.0,1508.94,1659.8340000000003,1358.046,91039.20813313211,408.71813313211896,0,0.01792373101647704,0.11412003048793573
2023-06-13,1534.19,1538.83,1543.91,1526.15,1466254.0,1524.749,25.96195331634054,1576.6729066326811,1472.825093367319,0,59.0,1536.11,1689.721,1382.499,91199.68813313212,408.71813313211896,0,0.0017627569844997915,0.11255843938424986
2023-06-14,1556.94,1564.08,1570.75,1545.36,3150580.0,1525.9209999999998,27.215871317648357,1580.3527426352966,1471.489257364703,0,59.0,1538.83,1692.713,1384.947,92689.43813313212,408.71813313211896,0,0.01633503392934066,0.09806205138128456
2023-06-15,1567.21,1589.55,1590.14,1560.57,2522257.0,1528.8195,30.71256274333046,1590.2446254866609,1467.3943745133392,0,59.0,1564.08,1720.488,1407.672,94192.16813313212,408.71813313211896,0,0.0162125268020461,0.08343935821552118
2023-06-16,1591.36,1628.21,1630.31,1585.11,3791789.0,1533.266,37.90263904157136,1609.0712780831427,1457.4607219168574,0,59.0,1589.55,1748.505,1430.595,96473.10813313212,408.71813313211896,0,0.0242158137476578,0.06124409642563447
2023-06-19,1621.25,1579.59,1628.45,1574.15,3169992.0,1533.1755,37.783634785862496,1608.7427695717251,1457.608230428275,-1,0.0,1628.21,1791.0310000000002,1465.3890000000001,86840.73174783212,86840.73174783212,-1,-0.09984519594836105,0.15497436356569771
2023-06-20,1575.96,1579.1,1598.61,1571.43,2094674.0,1534.032,38.654830650663044,1611.341661301326,1456.7223386986739,0,0.0,1579.59,1737.549,1421.6309999999999,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-06-21,1575.96,1572.19,1591.0,1571.43,1772061.0,1535.1609999999998,39.455230311673894,1614.0714606233475,1456.2505393766521,0,0.0,1579.1,1737.01,1421.19,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-06-26,1557.95,1547.88,1566.91,1535.2,2399268.0,1535.523,39.54126520085154,1614.605530401703,1456.4404695982969,0,0.0,1572.19,1729.409,1414.971,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-06-27,1548.78,1549.74,1557.58,1539.81,1517446.0,1536.451,39.651613878350005,1615.7542277567,1457.1477722433,0,0.0,1547.88,1702.6680000000003,1393.092,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-06-28,1551.67,1565.44,1570.53,1549.7,1857356.0,1538.2345,40.13455532724458,1618.5036106544892,1457.9653893455109,0,0.0,1549.74,1704.7140000000002,1394.766,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-06-29,1567.81,1552.15,1571.42,1551.52,1423116.0,1540.2915,39.71789392240541,1619.727287844811,1460.8557121551892,0,0.0,1565.44,1721.9840000000002,1408.8960000000002,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-06-30,1563.37,1555.09,1571.64,1550.94,2045869.0,1544.279,36.74593137520742,1617.7708627504148,1470.7871372495852,0,0.0,1552.15,1707.3650000000002,1396.9350000000002,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-03,1562.45,1585.53,1586.62,1556.01,1913909.0,1549.471,34.716999309452326,1618.9049986189048,1480.0370013810953,0,0.0,1555.09,1710.5990000000002,1399.581,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-04,1585.63,1591.51,1595.04,1580.0,1247238.0,1553.391,34.8213168075306,1623.0336336150613,1483.748366384939,0,0.0,1585.53,1744.083,1426.977,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-05,1590.96,1577.52,1592.77,1563.37,1474539.0,1556.8654999999999,33.498706412571835,1623.8629128251437,1489.868087174856,0,0.0,1591.51,1750.661,1432.359,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-06,1571.8,1566.11,1593.72,1563.37,1514062.0,1559.6789999999999,31.653428167210237,1622.9858563344203,1496.3721436655794,0,0.0,1577.52,1735.2720000000002,1419.768,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-07,1564.29,1554.2,1571.64,1554.17,1516742.0,1562.626,27.8561780731314,1618.3383561462629,1506.913643853737,0,0.0,1566.11,1722.721,1409.499,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-10,1567.97,1564.2,1577.13,1563.37,1347741.0,1565.2985,25.038790385065997,1615.3760807701321,1515.220919229868,0,0.0,1554.2,1709.6200000000001,1398.78,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-11,1572.57,1572.57,1577.32,1565.3,1258270.0,1568.48,21.257858980173943,1610.995717960348,1525.964282039652,0,0.0,1564.2,1720.6200000000001,1407.78,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-12,1575.36,1576.06,1584.52,1573.79,1328467.0,1570.4775,19.88900010055588,1610.2555002011118,1530.6994997988882,0,0.0,1572.57,1729.827,1415.3129999999999,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-13,1583.59,1598.69,1605.13,1580.85,2580654.0,1573.4705,19.373196479724808,1612.2168929594495,1534.7241070405503,0,0.0,1576.06,1733.6660000000002,1418.454,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-14,1614.87,1612.11,1617.17,1601.26,1855030.0,1575.872,21.05204018116519,1617.9760803623305,1533.7679196376696,0,0.0,1598.69,1758.5590000000002,1438.8210000000001,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-17,1610.27,1590.93,1610.27,1587.83,1433648.0,1575.941,21.101434199197886,1618.1438683983959,1533.7381316016042,0,0.0,1612.11,1773.3210000000001,1450.899,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-18,1594.25,1584.34,1595.11,1582.68,1473765.0,1573.7475,17.3241631908463,1608.3958263816926,1539.0991736183073,0,0.0,1590.93,1750.0230000000001,1431.837,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-19,1577.17,1584.52,1589.12,1576.06,1248322.0,1573.994,17.44631265520237,1608.8866253104047,1539.101374689595,0,0.0,1584.34,1742.7740000000001,1425.906,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-20,1589.11,1585.44,1608.41,1583.6,1669265.0,1574.3110000000001,17.600886012384994,1609.5127720247701,1539.1092279752302,0,0.0,1584.52,1742.9720000000002,1426.068,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-21,1592.69,1628.94,1630.04,1587.28,3937740.0,1577.1485,21.404418450648194,1619.9573369012965,1534.3396630987036,0,0.0,1585.44,1743.9840000000002,1426.8960000000002,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-24,1609.83,1628.8,1628.8,1609.83,1971337.0,1581.1945,23.15697404898132,1627.5084480979626,1534.8805519020375,0,0.0,1628.94,1791.8340000000003,1466.046,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-25,1655.33,1681.59,1681.89,1655.33,4308646.0,1587.7869999999998,31.12733882144776,1650.0416776428954,1525.5323223571042,0,0.0,1628.8,1791.68,1465.92,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-26,1681.59,1681.59,1688.43,1669.2,1961145.0,1593.5945,37.016629616401495,1667.6277592328029,1519.561240767197,0,0.0,1681.59,1849.749,1513.431,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-27,1688.44,1690.31,1705.72,1681.73,2034043.0,1600.5025,41.49585811607523,1683.4942162321506,1517.5107837678495,0,0.0,1681.59,1849.749,1513.431,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
2023-07-28,1684.76,1744.54,1747.3,1681.09,3901792.0,1609.975,51.096482369399055,1712.167964738798,1507.7820352612018,0,0.0,1690.31,1859.3410000000001,1521.279,86840.73174783212,86840.73174783212,0,0.0,0.15497436356569771
